long,lat,region,target,atm_group,food_drink_500,bus_tram_count,food_drink_1000,food_drink_250,metro_distance,personal_services_1000,metro_count,financial_services_250,financial_services_500,financial_services_1000,food_drink_100,personal_services_500,cash_intensive_shops_1000,entertainment_1000,markets_vendors_1000,healthcare_1000,financial_services_100,personal_services_250,cash_intensive_shops_500,entertainment_500,tourism_1000
53.266773,56.877223,Удмуртия,-0.056867092357972,5478.0,1,3,12,1,0.0,5,0,2,3,3,0,1,11,0,1,10,2,1,6,0,2
52.653241,58.14168,Удмуртия,-0.1140808492003742,5478.0,11,8,18,3,0.0,11,0,1,4,14,1,2,37,4,0,31,1,0,14,3,3
41.397728,52.766255,Тамбовская область,0.0248736226644407,5478.0,19,7,34,8,0.0,34,0,0,6,14,4,15,29,0,2,46,0,1,9,0,1
84.940157,56.462456,Томская область,0.193844469380182,8083.0,6,5,57,3,0.0,17,0,1,1,19,0,2,14,1,0,19,1,0,4,0,7
107.605756,51.808388,Республика Бурятия,0.2186083166997159,8083.0,2,7,2,0,0.0,0,0,2,4,8,0,0,5,2,0,9,0,0,3,2,1
131.374415,44.405992,Приморский край,-0.0521813742868096,5478.0,0,1,0,0,0.0,0,0,1,3,3,0,0,2,1,1,3,0,0,1,0,1
92.904369,56.050913,Красноярский край,0.0362273477190779,1942.0,19,8,49,13,0.0,20,0,3,12,28,8,4,16,1,0,24,2,0,4,1,5
135.030972,48.533343,Хабаровский край,0.016517606246248,5478.0,0,4,2,0,0.0,5,0,1,1,1,0,2,15,1,0,4,1,2,4,0,0
73.346078,55.008882,Омская область,-0.0672348273653872,3185.5,15,5,26,11,0.0,13,0,3,5,5,1,5,21,0,0,26,0,3,7,0,3
39.901512,59.189647,Вологодская область,-0.054059222823351,5478.0,2,8,6,0,0.0,6,0,2,2,2,0,5,6,0,1,17,1,3,2,0,0
92.743265,56.029199,Красноярский край,0.0375518293439546,3185.5,1,5,4,0,0.0,0,0,0,0,2,0,0,5,0,1,4,0,0,3,0,0
83.692711,53.336226,Алтайский край,-0.0184619870524543,5478.0,14,14,34,4,0.0,17,0,2,7,19,1,9,13,2,0,24,1,3,1,0,3
37.749661,55.659647,Москва,0.0794301000316103,1942.0,23,20,61,16,42.34828401902483,46,7,12,17,36,6,18,30,3,2,51,0,6,9,2,6
37.688081,54.206953,Тульская область,-0.0593334393526618,3185.5,7,7,11,4,0.0,5,0,1,4,7,1,4,15,0,0,17,1,4,7,0,0
55.971474,54.696215,Башкортостан,-0.035441832322288,5478.0,1,6,6,0,0.0,3,0,1,1,1,0,0,2,0,0,13,1,0,0,0,0
55.989135,54.742678,Башкортостан,-0.019215169078117,1942.0,25,6,50,12,0.0,34,0,10,17,34,2,11,33,4,2,47,4,7,11,1,5
37.53711,55.776502,Москва,-0.0820724765159547,3185.5,4,10,36,1,0.0,18,0,0,2,12,0,6,18,1,2,32,0,4,4,0,0
73.423422,54.942485,Омская область,0.0006960413650413,5478.0,1,4,8,1,0.0,4,0,4,8,11,0,0,15,2,1,16,4,0,4,1,1
129.724956,62.043155,Республика Саха (Якутия),0.1620141480059085,8083.0,1,14,13,1,0.0,2,0,0,0,8,0,0,23,1,2,14,0,0,2,0,2
37.775137,55.792022,Москва,0.2127214198532401,8083.0,9,16,34,5,0.0,28,0,4,6,14,3,5,34,0,1,36,2,2,5,0,7
142.739505,46.956565,Сахалинская область,0.0052376320298876,3185.5,15,5,57,6,0.0,12,0,2,11,33,3,7,77,5,2,26,1,0,14,3,11
46.009912,51.535221,Саратовская область,-0.0200809859316317,5478.0,32,28,112,0,0.0,35,0,0,21,68,2,17,30,7,2,68,5,0,7,0,10
60.598939,56.829103,Свердловская область,0.0408415289818143,1942.0,72,19,249,32,245.60538669965047,39,7,2,15,64,15,8,32,8,2,56,0,1,8,3,29
85.134669,56.461611,Томская область,0.1144865225295522,8083.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.209505,56.845101,Удмуртия,-0.0680827833141178,5478.0,40,18,129,12,0.0,12,0,3,18,41,4,5,94,13,1,38,3,0,16,5,6
37.613063,55.716859,Москва,-0.0246822352357643,32.0,25,11,123,5,373.857375529377,96,2,1,10,51,4,21,46,2,12,57,0,4,12,0,7
52.272481,54.898178,Татарстан,-0.0748998023959967,1022.0,12,8,29,5,0.0,11,0,7,13,29,0,5,27,0,1,28,3,1,9,0,2
73.263504,55.036747,Омская область,-0.1101605679442367,3185.5,3,7,21,3,0.0,27,0,3,5,16,0,13,39,0,0,51,1,4,12,0,0
115.698239,50.873874,Забайкальский край,-0.07535384368334,5478.0,0,4,1,0,0.0,0,0,1,2,2,0,0,0,0,0,2,1,0,0,0,1
39.933178,57.551765,Ярославская область,-0.0381034298622336,5478.0,1,3,1,0,0.0,1,0,2,2,3,0,1,8,0,1,6,1,0,5,0,0
58.452639,51.250519,Оренбургская область,-0.1063859618521479,1942.0,0,6,7,0,0.0,1,0,2,3,6,0,0,8,0,2,15,1,0,4,0,2
65.589754,57.142418,Тюменская область,-0.0435034828117798,3185.5,13,14,31,6,0.0,22,0,5,8,15,2,12,32,0,6,35,5,6,8,0,8
65.22263,55.483189,Курганская область,0.1951991834804443,8083.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.15221,51.542397,Саратовская область,-0.0488026703761581,5478.0,1,4,7,0,0.0,0,0,0,1,7,0,0,7,1,2,10,0,0,0,0,2
129.731531,62.029018,Республика Саха (Якутия),-0.0272051409698179,3185.5,25,18,47,9,0.0,6,0,3,10,21,1,3,49,8,5,18,1,0,18,4,7
56.265421,57.946087,Пермский край,0.1571460534782669,8083.0,1,2,3,0,0.0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
37.578855,55.780157,Москва,0.20584779464021,8083.0,66,14,291,18,355.0571280968906,76,4,0,16,56,3,13,55,10,14,72,0,5,18,1,21
94.401609,51.720581,Республика Тыва,0.1747395012153582,8083.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49.179851,55.786733,Татарстан,-0.0156888564976344,5478.0,5,4,25,2,0.0,23,0,0,1,13,0,4,21,1,11,37,0,1,5,0,3
37.636392,55.809231,Москва,0.013907810397276,5478.0,36,17,68,24,167.72226067929634,25,2,10,20,29,5,14,26,4,3,40,4,6,14,2,4
35.907665,56.853031,Тверская область,-0.0344760542667893,5478.0,49,3,122,21,0.0,26,0,5,10,37,7,3,22,11,3,32,4,2,7,2,13
53.281496,56.84612,Удмуртия,-0.0189297329569712,5478.0,7,7,25,1,0.0,12,0,2,3,14,1,4,30,2,1,38,0,1,2,1,1
84.918094,56.577967,Томская область,-0.025938220090283,3185.5,3,7,5,0,0.0,4,0,4,4,25,0,0,12,0,0,9,1,0,5,0,1
37.725424,55.893071,Московская область,-0.0214810984430238,5478.0,13,8,18,10,0.0,10,0,4,5,7,2,6,23,1,5,19,2,4,14,1,3
49.360017,53.549109,Самарская область,-0.0085169022595281,5478.0,2,4,11,1,0.0,2,0,1,2,9,1,2,7,1,0,7,1,1,2,0,0
92.891388,56.013975,Красноярский край,0.0743555852875224,1942.0,15,4,28,7,0.0,5,0,4,9,31,2,2,9,1,0,11,3,2,5,0,5
73.274024,54.996619,Омская область,-0.04168300441394,3185.5,3,7,17,3,0.0,6,0,2,2,12,0,3,26,2,2,41,1,1,9,0,0
37.497216,55.823879,Москва,0.040242739874335,1942.0,66,16,92,50,146.18449768677772,35,5,2,12,22,28,10,47,2,3,36,0,5,10,2,2
37.805841,55.796344,Москва,0.0390117036498062,5478.0,31,24,62,1,391.7310296042177,37,4,4,10,27,0,12,64,3,3,70,1,1,25,1,5
36.188407,51.758249,Курская область,-0.1008190436022732,496.5,6,10,26,3,0.0,18,0,17,25,32,3,6,34,1,3,29,14,2,10,0,5
37.707098,55.747363,Москва,0.1371203405956149,8083.0,27,13,99,16,0.0,43,0,6,12,21,10,12,44,2,8,36,0,3,10,1,8
43.83263,56.354128,Нижегородская область,-0.0872567377099977,5478.0,4,4,5,2,0.0,1,0,1,1,2,2,1,9,1,1,7,0,1,3,1,1
43.99818,56.290649,Нижегородская область,0.0046085295459759,5478.0,5,15,13,4,0.0,6,0,2,2,7,2,2,30,0,2,18,2,0,19,0,0
84.950218,56.494083,Томская область,-0.0005588585006948,3185.5,31,14,55,12,0.0,24,0,16,22,41,3,15,14,5,3,42,6,6,3,0,13
37.543354,51.283503,Белгородская область,0.0241108421614396,5478.0,5,9,16,2,0.0,4,0,3,3,6,0,1,26,3,1,31,1,0,8,1,2
51.821626,55.624357,Татарстан,-0.1341729835404987,1022.0,3,7,12,1,0.0,3,0,3,4,12,1,0,6,1,2,10,1,0,3,0,1
37.459298,55.628093,Москва,-0.0131387454982513,5478.0,0,0,3,0,0.0,1,0,0,0,3,0,0,8,0,1,2,0,0,3,0,0
39.445922,43.969652,Краснодарский край,0.0194790704000661,5478.0,4,1,4,2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
92.882153,56.012934,Красноярский край,0.0200776301896199,5478.0,23,9,57,6,0.0,9,0,9,25,39,0,4,9,3,0,16,1,0,7,0,12
129.716089,62.028887,Республика Саха (Якутия),0.0368585634424642,496.5,6,17,27,3,0.0,0,0,2,5,14,0,0,36,7,3,12,0,0,10,1,5
50.290555,53.211698,Самарская область,-0.1294407896273891,5478.0,0,4,2,0,485.97874578388246,0,1,0,0,2,0,0,0,0,2,4,0,0,0,0,1
43.679045,53.528764,Пензенская область,-0.0402122292295013,496.5,4,0,4,0,0.0,2,0,3,6,6,0,1,7,1,2,6,2,0,1,1,1
82.89463,54.984615,Новосибирская область,0.1950684070674967,8083.0,37,30,71,10,116.9845058872796,38,11,11,19,26,2,13,50,2,2,46,2,4,15,0,2
48.339612,54.308855,Ульяновская область,-0.1084299773791436,5478.0,6,12,16,1,0.0,4,0,0,2,13,0,0,24,2,1,21,0,0,6,0,0
37.6418,55.771347,Москва,-0.1087176500261838,1942.0,60,11,299,10,496.4291632587897,151,1,2,27,80,1,43,63,19,15,118,1,12,7,2,45
83.676604,53.335952,Алтайский край,-0.0179008013456767,3185.5,5,7,52,2,0.0,28,0,3,5,16,1,8,29,2,0,30,1,1,8,0,5
37.93404,55.803555,Московская область,-0.03722864090364,5478.0,15,4,47,2,0.0,20,0,3,7,22,2,7,19,2,5,23,2,3,11,0,1
50.032299,58.538568,Кировская область,-0.0548119777535509,5478.0,5,3,17,1,0.0,9,0,2,2,12,0,0,28,2,1,10,2,0,6,1,0
92.915238,56.044744,Красноярский край,-0.0738555180776974,1022.0,17,9,48,7,0.0,21,0,6,15,31,2,6,19,0,0,22,2,0,8,0,8
132.17989,43.354325,Приморский край,0.1905934369305361,8083.0,5,6,15,0,0.0,5,0,5,9,23,0,3,17,2,0,27,2,2,2,1,6
28.290203,57.835908,Псковская область,-0.0490191867243614,5478.0,2,5,4,1,0.0,1,0,0,0,0,0,1,6,0,0,5,0,1,3,0,2
129.718308,62.044272,Республика Саха (Якутия),-0.0094833618297664,3185.5,3,9,8,0,0.0,0,0,0,0,2,0,0,9,0,1,14,0,0,5,0,1
37.615407,55.739696,Москва,0.2038634318502934,8083.0,82,12,278,15,203.636135896822,95,2,12,21,75,2,17,35,14,10,52,6,6,5,7,39
107.821927,51.047909,Республика Бурятия,0.0791325035285039,8083.0,0,1,1,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0
135.089766,48.492065,Хабаровский край,-0.0478408281483666,1942.0,0,4,17,0,0.0,3,0,0,0,7,0,0,6,4,0,12,0,0,0,0,4
30.350561,59.832683,Санкт-Петербург,-0.0186219816661008,5478.0,42,18,64,30,54.84442463012466,44,2,14,20,22,5,24,47,2,0,42,6,9,28,1,4
38.06417,55.905805,Московская область,-0.0273218586636863,5478.0,3,2,18,2,0.0,8,0,1,2,4,0,2,17,1,10,11,0,1,3,1,2
30.361952,59.930146,Санкт-Петербург,-0.0409031866811422,1942.0,261,23,760,88,55.694903391793936,213,9,24,80,138,18,55,127,23,121,125,8,7,63,6,273
47.884669,57.30435,Кировская область,0.0185238750810188,496.5,8,0,10,3,0.0,1,0,1,2,2,2,1,10,0,1,5,0,0,7,0,2
36.574125,50.566129,Белгородская область,-0.0339105559439961,496.5,5,3,25,0,0.0,6,0,4,5,17,0,2,18,0,0,17,2,0,4,0,0
45.005587,53.196898,Пензенская область,0.0120097241276365,5478.0,21,7,114,6,0.0,31,0,3,8,47,1,8,38,11,6,42,1,2,7,3,6
37.638117,55.766035,Москва,-0.0222978716271415,5478.0,125,24,499,29,54.36033547441345,201,11,8,22,92,7,52,69,24,16,138,2,2,16,9,83
87.291254,53.779889,Кемеровская область,-0.0561683297745879,5478.0,4,10,6,1,0.0,0,0,1,4,5,0,0,10,0,0,8,1,0,8,0,0
83.665726,53.346333,Алтайский край,-0.0419491174394768,5478.0,7,11,24,1,0.0,20,0,3,3,7,1,8,29,1,0,33,3,2,8,1,0
37.523456,55.64192,Москва,0.0655338060502029,1942.0,37,22,84,18,115.33671683264248,61,9,8,14,30,7,31,49,0,15,52,4,12,30,0,1
60.505406,56.823631,Свердловская область,0.0992088273109204,8083.0,22,8,26,21,0.0,1,0,6,6,7,20,1,4,1,1,1,1,1,2,1,2
30.329792,59.920505,Санкт-Петербург,-0.0321393846312822,1942.0,50,19,394,24,13.50253794974562,125,6,4,12,103,8,14,92,13,47,79,3,3,13,2,80
37.673421,55.7844,Москва,0.0469638471572759,3185.5,16,16,132,2,0.0,56,0,0,2,24,1,9,36,2,19,52,0,2,5,0,20
53.814655,56.476065,Удмуртия,0.059440677190761,8083.0,15,4,20,7,0.0,1,0,3,6,14,2,0,9,2,0,16,0,0,4,2,2
37.670447,55.709809,Москва,-0.0472112971832338,3185.5,30,14,103,2,436.1434508403443,43,3,0,4,42,0,14,51,4,6,61,0,3,7,2,11
33.082625,68.95324,Мурманская область,-0.0130651497173678,1942.0,9,10,44,5,0.0,11,0,15,19,41,3,6,22,5,2,43,9,0,9,1,7
49.591163,58.605564,Кировская область,-0.1013755908540726,496.5,2,13,5,1,0.0,1,0,1,3,8,0,1,11,1,11,15,1,0,6,1,0
133.403108,45.462274,Приморский край,0.0808234395768499,5478.0,1,3,5,1,0.0,0,0,0,1,6,1,0,1,0,1,6,0,0,0,0,1
113.51226,52.037957,Забайкальский край,0.1213805242988559,8083.0,3,6,27,0,0.0,6,0,2,6,36,0,2,21,8,0,37,1,0,5,1,9
37.657485,55.764663,Москва,-0.0388924330171672,5478.0,79,15,335,30,0.0,169,0,4,11,67,6,52,64,22,16,98,1,19,16,5,58
129.739787,62.062115,Республика Саха (Якутия),0.0208182818650336,3185.5,2,5,5,1,0.0,0,0,0,0,2,0,0,2,1,2,0,0,0,1,1,0
131.950882,43.212614,Приморский край,0.025118551214262,5478.0,9,2,13,8,0.0,3,0,4,4,7,7,1,0,1,0,1,4,1,0,0,1
37.509703,55.702729,Москва,-0.0496958561350299,3185.5,43,17,72,10,374.57619499798506,42,2,10,19,31,1,18,18,1,1,46,8,8,8,0,2
50.644303,53.231085,Самарская область,0.01753040129253,5478.0,0,2,3,0,0.0,1,0,0,0,4,0,0,6,0,1,3,0,0,3,0,0
49.118586,55.829578,Татарстан,0.0199103352964169,1942.0,20,5,69,8,0.0,57,0,10,15,35,5,10,58,0,42,59,7,5,17,0,2
40.577198,45.433978,Краснодарский край,-0.059887707093963,5478.0,11,4,17,3,0.0,1,0,5,6,9,1,0,17,1,2,11,1,0,7,1,1
50.14042,53.203424,Самарская область,0.0597057763814654,1942.0,29,2,57,17,0.0,25,0,4,11,23,1,9,24,2,4,50,1,3,6,1,5
30.350561,59.832683,Санкт-Петербург,-0.0151821491002189,5478.0,42,18,64,30,54.84442463012466,44,2,14,20,22,5,24,47,2,0,42,6,9,28,1,4
37.757081,55.923549,Московская область,0.0537269376808547,1942.0,7,13,32,3,0.0,13,0,2,3,14,1,2,12,1,7,22,1,2,3,0,0
135.063706,48.507736,Хабаровский край,-0.0583079978220478,5478.0,0,4,10,0,0.0,2,0,0,1,3,0,0,23,0,2,11,0,0,6,0,5
39.840516,57.637931,Ярославская область,-0.0233698577817813,5478.0,2,7,12,1,0.0,7,0,1,8,10,1,3,21,0,0,38,0,1,8,0,0
49.233274,55.763478,Татарстан,-0.0927592930844739,5478.0,11,5,26,7,0.0,30,0,2,4,21,4,11,28,0,11,43,1,5,9,0,3
127.536947,50.263497,Амурская область,0.2186083166997159,8083.0,15,18,27,7,0.0,10,0,4,10,35,1,8,14,3,4,37,1,0,5,1,4
135.077163,48.472178,Хабаровский край,-0.0403724620370823,3185.5,14,10,37,4,0.0,8,0,4,7,27,0,4,19,6,0,28,3,0,6,5,13
82.92308,55.026979,Новосибирская область,-0.0519739685882815,5478.0,78,21,217,23,288.51338336320714,43,6,7,17,45,1,10,35,19,1,44,2,2,9,7,11
37.591306,55.497954,Москва,-0.0373262022019002,5478.0,0,4,1,0,0.0,4,0,0,0,0,0,0,5,0,1,8,0,0,0,0,0
39.612686,47.226686,Ростовская область,-0.0044067755009045,5478.0,8,6,14,2,0.0,8,0,0,6,13,0,2,12,1,0,19,0,0,3,0,2
48.284644,54.269918,Ульяновская область,-0.0524809745960789,5478.0,1,13,20,0,0.0,10,0,1,1,7,0,2,20,1,0,21,1,1,7,0,1
52.300311,54.907372,Татарстан,-0.1021496269013068,1022.0,8,4,26,0,0.0,11,0,3,8,27,0,5,23,1,0,30,3,1,10,0,9
61.399508,55.16251,Челябинская область,-0.0622050711300372,1942.0,56,10,123,24,0.0,26,0,2,15,68,6,4,22,11,1,47,1,1,9,5,7
59.940447,57.922688,Свердловская область,-0.1329337054132925,5478.0,2,16,11,2,0.0,5,0,1,3,4,1,0,10,0,3,17,0,0,3,0,1
37.604861,55.749131,Москва,-0.0471051474800751,5478.0,59,29,294,1,246.5429481369393,100,15,2,10,47,0,16,30,25,8,64,0,2,6,2,55
43.926656,56.28261,Нижегородская область,-0.0251632151016918,5478.0,8,15,26,2,161.8513555868031,14,6,3,3,12,0,9,39,1,2,30,2,5,15,1,1
39.322566,43.914123,Краснодарский край,-0.0580820300269473,5478.0,38,9,91,17,0.0,14,0,2,8,19,4,7,32,7,0,32,1,2,12,4,93
50.224978,53.249979,Самарская область,-0.0972353835925732,496.5,3,0,20,2,0.0,15,0,5,11,19,1,0,16,0,1,30,0,0,5,0,0
142.735669,46.951484,Сахалинская область,0.1746196228664659,8083.0,15,9,45,9,0.0,10,0,1,2,26,2,5,64,2,4,15,0,2,21,0,7
37.59692,55.783367,Москва,0.0045583084258409,5478.0,181,19,316,60,208.93369319272213,127,4,11,22,47,10,53,64,19,5,97,2,20,29,9,12
50.238462,53.23917,Самарская область,0.1911426936530436,8083.0,3,0,17,1,0.0,12,0,1,4,7,0,2,5,1,0,20,0,2,1,0,0
39.766648,47.13647,Ростовская область,-0.0293471606493053,5478.0,8,5,10,1,0.0,4,0,1,3,5,0,3,16,0,4,10,0,1,9,0,1
104.305822,52.222343,Иркутская область,-0.1008438368451985,5478.0,0,10,4,0,0.0,2,0,0,1,2,0,0,13,1,0,12,0,0,7,0,5
37.886456,55.682645,Московская область,-0.0075790824074411,5478.0,6,9,46,2,0.0,15,0,7,12,34,0,5,37,2,6,42,0,2,9,0,2
43.867017,56.349968,Нижегородская область,0.0160256404401101,1942.0,20,11,33,12,0.0,12,0,16,27,29,3,9,15,2,0,30,4,2,9,1,3
39.050376,45.014059,Краснодарский край,0.05188192898352,1942.0,17,10,41,4,0.0,10,0,3,6,21,0,3,16,0,0,17,2,2,6,0,1
104.355723,52.273009,Иркутская область,-0.0303282016555117,5478.0,18,4,22,12,0.0,1,0,4,4,4,1,0,5,0,0,6,2,0,1,0,4
93.52974,56.261383,Красноярский край,-0.0402070686284189,1942.0,1,2,9,0,0.0,4,0,3,10,15,0,1,23,2,1,6,3,0,1,0,1
56.020837,54.768412,Башкортостан,-0.1106771816237419,3185.5,21,5,48,3,0.0,41,0,0,3,8,1,12,28,3,1,40,0,5,6,2,4
30.473361,59.917885,Санкт-Петербург,-0.0002273173893634,1942.0,23,16,69,8,403.1761245940562,32,1,16,32,50,2,9,30,2,12,43,3,4,10,0,3
37.666225,55.677671,Москва,0.0561673829826166,1942.0,29,27,70,19,105.63201819335993,17,9,5,16,26,5,10,37,0,3,40,1,4,21,0,5
55.98732,54.741197,Башкортостан,-0.0465834524972829,5478.0,26,13,58,9,0.0,34,0,9,15,32,8,11,40,4,2,39,2,4,12,4,4
30.414045,59.959719,Санкт-Петербург,0.0340228621431985,1942.0,18,19,52,6,0.0,30,0,7,16,22,1,10,24,1,5,41,0,4,11,0,1
37.599588,55.805027,Москва,0.0961893733841169,8083.0,5,1,102,0,0.0,16,0,0,0,18,0,3,16,2,10,25,0,0,0,0,4
41.465308,52.675552,Тамбовская область,-0.0778446091413019,496.5,5,5,8,4,0.0,6,0,3,3,3,2,3,13,0,1,10,1,2,8,0,1
93.684205,55.810703,Красноярский край,-0.1228098033827135,5478.0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
37.676026,55.886342,Москва,-0.0119135335049056,1942.0,4,9,27,3,0.0,19,0,3,3,24,0,1,17,1,2,27,1,1,0,0,1
20.482496,54.681571,Калининградская область,-0.0616802505965389,5478.0,12,9,25,3,0.0,5,0,2,3,8,0,3,17,1,1,13,0,1,9,1,1
49.108157,55.818574,Татарстан,-0.0785994953490796,1022.0,31,5,97,14,0.0,76,0,2,15,56,1,40,42,1,60,50,0,13,14,1,3
48.418538,53.107363,Самарская область,-0.0166647415010864,1942.0,0,1,1,0,0.0,0,0,0,0,1,0,0,3,0,0,9,0,0,2,0,0
51.7995,55.624388,Татарстан,-0.0809998375145127,1022.0,6,8,26,1,0.0,7,0,3,7,27,0,4,17,3,0,14,1,0,6,0,1
133.122213,43.120366,Приморский край,-0.0335414801030866,5478.0,3,6,3,0,0.0,1,0,2,4,6,0,1,2,0,1,10,1,1,1,0,4
20.510272,54.66891,Калининградская область,-0.1425206147443734,496.5,3,8,10,2,0.0,8,0,5,6,14,1,1,17,0,0,9,0,0,5,0,0
93.023449,55.996873,Красноярский край,0.0435155670917287,5478.0,1,17,2,1,0.0,0,0,2,3,3,1,0,0,0,0,5,1,0,0,0,1
37.7267,55.916613,Московская область,-0.0163374104059862,1942.0,10,14,30,6,0.0,19,0,2,5,12,2,5,26,0,2,26,1,2,7,0,0
32.045664,54.774862,Смоленская область,0.1935877791971318,8083.0,39,10,94,15,0.0,35,0,7,16,35,3,16,39,12,3,51,2,4,10,3,5
37.561032,55.678326,Москва,-0.041349626558098,3185.5,35,21,108,9,122.82286656100032,59,9,5,16,36,2,13,56,4,3,47,0,1,27,0,3
53.233077,56.885682,Удмуртия,-0.1153103358862846,5478.0,5,8,7,0,0.0,1,0,1,1,1,0,1,13,0,0,7,0,0,4,0,0
37.602049,55.863106,Москва,-0.0881300795066542,3185.5,30,26,34,17,110.12329836966764,23,9,15,27,29,14,13,31,3,4,46,1,4,22,1,0
132.906429,48.801131,Еврейская автономная область,0.0732557544204289,496.5,5,8,11,2,0.0,1,0,0,0,1,0,0,13,1,1,9,0,0,4,0,4
30.312967,59.933622,Санкт-Петербург,-0.0803376986215882,5478.0,173,20,639,56,284.1046027965053,145,4,3,15,98,16,29,88,22,72,63,0,6,11,3,180
93.761523,55.719485,Красноярский край,-0.1082009779374695,496.5,0,0,0,0,0.0,0,0,0,0,0,0,0,6,0,0,1,0,0,6,0,0
37.829871,56.00626,Московская область,-0.0663322362150282,5478.0,1,6,11,0,0.0,6,0,0,0,4,0,3,16,0,20,16,0,2,5,0,0
150.814748,59.554597,Магаданская область,0.1721844200998434,8083.0,5,7,27,0,0.0,9,0,2,5,9,0,4,27,4,1,19,1,0,15,0,3
30.350139,59.851214,Санкт-Петербург,-0.00756529452624,1942.0,15,8,39,7,0.0,23,0,13,18,25,6,8,23,0,15,19,11,2,8,0,2
73.411646,54.971827,Омская область,0.0441863867616942,1942.0,20,13,30,13,0.0,12,0,5,5,13,2,7,42,0,0,33,4,2,12,0,3
50.229497,53.243987,Самарская область,0.0097440456535523,1942.0,6,0,17,4,0.0,10,0,1,2,14,3,3,12,1,0,24,1,0,4,0,0
73.472192,54.973006,Омская область,-0.056988030804272,5478.0,5,7,14,2,0.0,9,0,0,0,2,1,2,36,0,0,23,0,1,11,0,1
82.940956,55.069638,Новосибирская область,-0.0217700413066039,5478.0,6,6,25,3,0.0,10,0,6,7,14,0,3,26,0,0,30,1,1,8,0,2
44.970049,53.188433,Пензенская область,0.0386905533194986,5478.0,2,5,13,2,0.0,6,0,3,4,8,1,4,15,0,5,13,3,0,4,0,2
37.585583,55.859266,Москва,0.202784398577872,8083.0,9,10,20,5,0.0,14,0,1,8,13,0,3,9,1,3,22,0,1,2,0,2
92.952473,55.998076,Красноярский край,0.006052757899346,5478.0,5,5,7,0,0.0,3,0,0,0,8,0,0,4,0,2,7,0,0,3,0,1
135.060697,48.477022,Хабаровский край,0.1585993817866236,8083.0,40,13,74,6,0.0,20,0,2,11,30,0,8,12,9,1,34,0,0,5,5,12
49.273456,53.521382,Самарская область,-0.1285888915839066,3185.5,16,7,40,4,0.0,7,0,1,9,19,3,2,22,3,4,10,1,2,5,0,0
